NCT_ID,Disease,y,p,p_adj,efficacy_surgical_pass
NCT03100318,hyperuricemia,0,0.2865851252889548,0.2865851252889548,0
NCT02545075,IV Melanoma,0,0.49069561659185,0.49069561659185,0
NCT01721772,Metastatic Melanoma,0,0.13921736351674394,0.13921736351674394,0
NCT01974752,Metastatic Uveal Melanoma,0,0.5195597571825363,0.5195597571825363,0
NCT01763164,positive Melanoma,0,0.0024410754434567626,0.0024410754434567626,0
NCT04264897,Aging; Insulin Sensitivity; Chronic Disease; Mitochondria; Insulin Resistance,0,0.5638566883278092,0.5638566883278092,0
NCT02519543,Bipolar Disorder,0,0.7125127300290304,0.15,1
NCT02040376,Brain Tumor Treated With Cranial or Cranial-Spinal Radiation,0,0.6072271816775395,0.6072271816775395,0
NCT01101438,Breast Cancer,1,0.07543043732408539,0.07543043732408539,0
NCT05921942,Colon Cancer,0,0.19473009482297515,0.19473009482297515,0
NCT06042855,Covid19,1,0.9644170530659231,0.9644170530659231,0
NCT05280496,Diabetes,0,0.06821820555191255,0.06821820555191255,1
NCT05451147,Diabetes Mellitus,0,0.001071862805020922,0.001071862805020922,0
NCT01106625,"Diabetes Mellitus, Type 2",0,0.0019133745552073994,0.0019133745552073994,1
NCT01697566,Endometrial Cancer,0,0.886133365208907,0.15,1
NCT05722951,Epilepsy,0,0.15795827441839222,0.15795827441839222,0
NCT04221750,Frailty; Sarcopenic Obesity; Aging,0,0.5656310203889499,0.5656310203889499,0
NCT04826692,Huntington Disease,0,0.6149947138131717,0.6149947138131717,0
NCT02514629,Hypogonadism; Obesity,0,0.7478126410217734,0.15,1
NCT03320694,Management of Gestational Diabetes,0,0.4315655827505463,0.15,1
NCT02773927,Metabolic Syndrome,0,0.40028484246622326,0.40028484246622326,0
NCT02593097,Migraine,1,0.02124060980191417,0.02124060980191417,0
NCT01677923,Obesity,0,0.006944600367883821,0.006944600367883821,0
NCT01487993,Obesity; Insulin Resistance,0,0.681852371143423,0.15,1
NCT01825798,Overweight; Autism Spectrum Disorder,0,0.7257832684223097,0.7257832684223097,0
NCT03086005,Polycystic Ovary Syndrome,0,0.014074658283618396,0.014074658283618396,0
NCT02491333,Polycystic Ovary Syndrome; Insulin Resistance,0,0.6085955585850377,0.6085955585850377,0
NCT03792984,Polycystic Ovary Syndrome; Vitamin D Deficiency/Insufficiency,0,0.5241861768950852,0.5241861768950852,0
NCT01792830,Poor Glycemic Control,0,0.23131009813039166,0.15,1
NCT01779362,Prediabetes; Type 2 Diabetes,1,0.054567246732262965,0.054567246732262965,0
NCT02980276,Reduction of Gestational Diabetes,0,0.6031633262457093,0.6031633262457093,0
NCT04510194,SARS-CoV-2 Infection,1,0.11001673785667772,0.11001673785667772,0
NCT05680129,T2DM; Type 2 Diabetes Mellitus,0,0.24187498525408038,0.15,1
NCT02045290,Type 1 Diabetes,0,0.5223226626221524,0.15,1
NCT02932475,Type 2 Diabetes,1,0.010057364957953771,0.010057364957953771,0
NCT05413369,Type 2 Diabetes Mellitus,0,0.016783838251160598,0.016783838251160598,1
NCT03309007,diabetes,0,0.44740255579799354,0.44740255579799354,0
NCT02008565,fecal incontinence,1,0.8473700936139693,0.8473700936139693,0
NCT01058668,Bipolar I Disorder,0,0.1001463555117083,0.1001463555117083,0
NCT02670551,Depression,0,0.39338529416382106,0.15,1
NCT03738215,Major Depressive Disorder,0,0.15529686829597955,0.15,1
NCT02670538,Treatment of the Depressive Episode in Participants With Bipolar I Disorder,0,0.33405975307726654,0.15,1
NCT05439616,autism spectrum disorder,0,0.2799244915505922,0.2799244915505922,0
NCT03573297,bipolar I disorder,1,0.3425576174788786,0.3425576174788786,0
NCT01058096,bipolar disorder,0,0.0715160402185648,0.0715160402185648,0
NCT01412060,schizophrenia,0,0.18619625306043391,0.18619625306043391,0
NCT02422615,Advanced Breast Cancer,0,0.7640078038171704,0.7640078038171704,0
NCT03439046,Breast Cancer,0,0.38089795213181765,0.38089795213181765,0
NCT03096847,Women and Men With Hormone-receptor Positive Locally Advanced or Metastatic Breast Cancer,0,0.5839065544873865,0.5839065544873865,0
NCT01856478,Cell Cancer,0,0.05530571912535616,0.05530571912535616,0
NCT01427478,Cell Carcinoma,1,0.3982603650530017,0.3982603650530017,0
NCT02044380,Lung Cancer,0,0.6618295507731795,0.6618295507731795,0
NCT01527786,Depression,0,0.30075992498523957,0.30075992498523957,0
NCT02161146,allergic conjunctivitis,0,0.06080782972548569,0.06080782972548569,0
NCT03587025,Prevention of Pain,0,0.4555992914962358,0.4555992914962358,0
NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,0,0.004588695377201417,0.004588695377201417,0
NCT01439984,premature ejaculation,0,0.46657830293514574,0.46657830293514574,0
NCT04162522,Depression,0,0.10805761476586775,0.10805761476586775,0
NCT02153567,Dyspepsia; Anxiety; Depression,0,0.6303751608055238,0.6303751608055238,0
NCT05950061,Major Depressive Disorder,0,0.0857559415202492,0.0857559415202492,0
NCT02023164,Acute Urticaria,0,0.4252768591988514,0.4252768591988514,0
NCT01264939,Chronic Idiopathic Urticaria,0,0.5323307298012112,0.5323307298012112,0
NCT04175834,Multiple Sclerosis; Infusion Reaction,0,0.33695527987568574,0.33695527987568574,0
NCT02703363,Depression,1,0.81790498145951,0.81790498145951,0
NCT03947827,Treatment Resistant Depression,0,0.0054088940799799385,0.0054088940799799385,0
NCT01433107,tinea pedis,0,0.09144767534976919,0.09144767534976919,0
NCT02037191,ALOPECIA AREATA,0,0.26566230858765316,0.26566230858765316,0
NCT02277444,"Arthritis, Juvenile",0,0.12054065431644448,0.12054065431644448,0
NCT01594333,Cardiovascular Disease,1,0.40421867397993594,0.40421867397993594,0
NCT01188798,Graft-versus-host Disease,0,0.027573546914361386,0.027573546914361386,0
NCT01984099,Hydatidiform Mole,0,0.12331744309136616,0.12331744309136616,0
NCT01884623,Neck Cancer,0,0.0007075873115472987,0.0007075873115472987,1
NCT02105636,Neck Carcinoma,0,0.12189506958088585,0.12189506958088585,1
NCT02772965,Pediatric Crohn's Disease,1,0.36285052269625284,0.36285052269625284,0
NCT02152696,Persistent Pregnancy of Unknown Location; Ectopic Pregnancy,0,0.07706152272302917,0.07706152272302917,0
NCT02634801,Plaque Psoriasis,0,0.11277769286547965,0.11277769286547965,0
NCT02345850,Prevention of Graft-versus-Host Disease,0,0.17769935713053783,0.17769935713053783,0
NCT03219437,Psoriasis,0,0.07066236246395585,0.07066236246395585,0
NCT02902861,Psoriasis Vulgaris,0,0.277922846591359,0.277922846591359,0
NCT03148860,Psoriatic Arthritis,0,0.005036678315085031,0.005036678315085031,0
NCT02252042,Recurrent or Metastatic Head and Neck Cancer,0,0.3029026101799867,0.15,1
NCT03332719,Rheumatoid Arthritis,0,0.1594184782338775,0.1594184782338775,0
NCT01829295,Uveitis,0,0.0130133877932189,0.0130133877932189,0
NCT01179828,Low back pain,0,0.6896319458379983,0.6896319458379983,0
NCT02304783,Renal Colic,0,0.2780343950951819,0.2780343950951819,0
NCT05087615,"Bariatric Surgery Candidate; Perioperative Complication; Nausea; Vomiting, Postoperative; Drug Effect",0,0.05206180956805675,0.05206180956805675,0
NCT01536392,Vaginal Cancer,0,0.043002121550535975,0.043002121550535975,0
NCT04613726,"Vomiting, Postoperative; Postoperative Complications; Hypotension",0,0.15274394178528639,0.15274394178528639,0
NCT06466369,BPH With Other Lower Urinary Tract Symptoms,0,0.5374595254293066,0.5374595254293066,0
NCT01460342,Benign Prostatic Hyperplasia,0,0.8496915762873745,0.8496915762873745,0
NCT01139762,Benign Prostatic Hyperplasia; Enlarged Prostate,0,0.7711576937325784,0.7711576937325784,0
NCT01444651,Cardiovascular Disease; Insulin Resistance; Glucose Intolerance; Obesity,1,0.6206750212740031,0.15,1
NCT01824290,"Hypertension, Pulmonary",0,0.14453406580851796,0.14453406580851796,0
NCT01553981,"Lung Diseases, Interstitial",0,0.21413178533820032,0.21413178533820032,0
NCT01865084,"Muscular Dystrophy, Duchenne",1,0.9063200854737243,0.9063200854737243,0
NCT01349907,Pediatric Bipolar Disorder,0,0.4297602173911968,0.4297602173911968,0
NCT01617187,Schizophrenia,0,0.17374183874175628,0.17374183874175628,0
NCT01395992,bipolar I disorder,0,0.8559254040834062,0.8559254040834062,0
NCT00764478,bipolar disorder,0,0.1419334935605993,0.1419334935605993,0
NCT01244828,schizophrenia,0,0.04379991582238537,0.04379991582238537,0
NCT00770133,allergic conjunctivitis,0,0.0933528995516042,0.0933528995516042,0
NCT01553318,fibromyalgia,1,0.8279435524265498,0.8279435524265498,0
NCT03670810,migraine,0,0.008896304005870522,0.008896304005870522,0
NCT05311475,seasonal allergic rhinitis,0,0.2691256460681303,0.2691256460681303,0
NCT01355874,Internal Hemorrhoids,1,0.39066082644025,0.39066082644025,0
NCT03091699,smoking cessation,0,0.0018768238098746848,0.0018768238098746848,0
NCT01369576,obstructive sleep apnea,0,0.47042415901777607,0.47042415901777607,0
NCT02732912,sleep disorder,0,0.22236311786451285,0.22236311786451285,0
NCT01100164,insomnia,0,0.011067625697149508,0.011067625697149508,1
NCT03367572,Breast Cancer,0,0.38620616016654497,0.38620616016654497,0
NCT02735343,Headache,0,0.0020532299591510565,0.0020532299591510565,0
NCT04799249,Metastatic Triple-Negative Breast Cancer,1,0.6087124154078513,0.6087124154078513,0
NCT02817906,Alzheimer's Disease,1,0.9812754696675082,0.9812754696675082,0
NCT04285515,Depression,0,0.6025184186240932,0.6025184186240932,0
NCT04985942,Major Depressive Disorder,0,0.32092263338390276,0.32092263338390276,0
NCT01302964,Autism Spectrum Disorders,0,0.5995693442647955,0.5995693442647955,0
NCT02336750,Breast Cancer,0,0.438057002272673,0.438057002272673,0
NCT03031184,Dementia,1,0.6439602556851403,0.6439602556851403,0
NCT03416179,Acute Myeloid Leukemia,1,0.9753971409117334,0.9753971409117334,0
NCT04842604,Acute Myeloid Leukemia; Myelodysplastic Syndrome; Chronic Myelomonocytic Leukemia,0,0.47220684958204007,0.47220684958204007,0
NCT03553498,pain,0,0.011692205315950258,0.011692205315950258,0
NCT02866175,Atrial Fibrillation,0,0.002596282582156317,0.002596282582156317,0
NCT02618577,Atrial High Rate Episodes,1,0.4376457359370237,0.4376457359370237,0
NCT04730037,CTEPH,0,0.3547819686161953,0.3547819686161953,0
NCT03395639,Cardiac Disease,0,0.37197649890395884,0.37197649890395884,0
NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",0,0.001269387244559812,0.001269387244559812,0
NCT03244319,MV(Mitral Valve) Repair,0,0.17579446733356413,0.17579446733356413,0
NCT02073682,Venous Thromboembolism (VTE); Deep Vein Thrombosis (DVT); Pulmonary Embolism (PE); Cancer,0,0.26885191143136045,0.26885191143136045,0
NCT02798471,Venous Thromboembolism (VTE); Pulmonary Embolism; Deep Vein Thrombosis (DVT),0,0.3840949638627624,0.3840949638627624,0
NCT04940390,migraine,0,0.004703632521473873,0.004703632521473873,0
NCT03427125,hyperphosphatemia,0,0.17417161763007566,0.17417161763007566,0
NCT02727751,irritable bowel syndrome,0,0.011209394604813402,0.011209394604813402,0
NCT03504917,Autism Spectrum Disorder,1,0.47915176805366533,0.47915176805366533,0
NCT03942419,Myopia,1,0.13835223530591492,0.13835223530591492,0
NCT03988530,motion sickness,0,0.5707986004302328,0.5707986004302328,0
NCT01151215,Breast Cancer,1,0.19334011354186104,0.19334011354186104,0
NCT02867280,Hepatocellular Carcinoma; Recurrence,1,0.39655170253872496,0.39655170253872496,0
NCT04709380,Radiotherapy; Toripalimab; Sorafenib; Advanced Hepatocellular Carcinoma,0,0.20423928878705805,0.20423928878705805,0
NCT02294461,Metastatic Prostate Cancer,0,0.2169439554392408,0.2169439554392408,0
NCT03531827,Prostate Cancer,0,0.6525956432168327,0.6525956432168327,0
NCT03016312,Prostrate Cancer,0,0.5287839024628157,0.5287839024628157,0
NCT03093272,Prostate Cancer,0,0.08241452703513644,0.08241452703513644,0
NCT03009981,Relapsed Prostate Cancer,0,0.00540381556148284,0.00540381556148284,0
NCT01870609,Malignant Pleural Mesothelioma,1,0.4187528864072426,0.4187528864072426,0
NCT02449655,Advanced Gastric Adenocarcinoma,1,0.993437290156628,0.993437290156628,0
NCT04075006,Critical Illness; Sedation; Mechanical Ventilation,1,0.45242023877622134,0.45242023877622134,0
NCT06310850,Epidural Catheterization; Thoracic; Procedural Pain,0,0.21451277813015762,0.21451277813015762,0
NCT03081416,Headache; Intranasal Ketamine,1,0.3253186212484095,0.3253186212484095,0
NCT06185127,Lung Diseases; Diagnosis; Anesthesia,0,0.3161625413133253,0.3161625413133253,0
NCT04939649,Major Depression,1,0.701483136470021,0.701483136470021,0
NCT04414800,"Multiple Trauma; Pain, Acute",0,0.0787847405542387,0.0787847405542387,0
NCT01301079,Pain; Hyperalgesia; Inflammatory Response,1,0.36942251628437006,0.36942251628437006,0
NCT02778880,Pain; Traumatic Limb Injury,0,0.5114840392236445,0.5114840392236445,0
NCT02892916,Post Operative Cognitive Dysfunction,1,0.5836116580581918,0.5836116580581918,0
NCT02021240,Post-operative Pain,0,0.33154148086550084,0.33154148086550084,0
NCT05233566,Postoperative Depression,0,0.3524602435508024,0.3524602435508024,0
NCT04646694,Postoperative Pain,0,0.006681860960650636,0.006681860960650636,0
NCT01387139,Procedural Sedation and Analgesia,0,0.5118738923931285,0.5118738923931285,0
NCT03831854,Reducing Psychological Side Effects of Ketamine,0,0.3602377612261993,0.3602377612261993,0
NCT03104140,Septic Shock,0,0.006805719137425022,0.006805719137425022,0
NCT04955158,Sore Throat,0,0.06773902921347501,0.06773902921347501,0
NCT02556606,Treatment Resistant Late-Life Depression,0,0.3147097881158586,0.3147097881158586,0
NCT02920528,Treatment of Acute Pain,0,0.36368285174494597,0.36368285174494597,0
NCT03569475,Major Depressive Disorder,0,0.3733922936827238,0.3733922936827238,0
NCT02751632,Psychotic Disorders; Personality Disorders; Clinical High Risk,0,0.7476101129832903,0.7476101129832903,0
NCT02683213,Stroke,1,0.992689627367508,0.992689627367508,0
NCT01065649,gastroesophageal reflux disease,0,0.0035096868445363034,0.0035096868445363034,0
NCT01719861,Lung Cancer,1,0.5723576336852262,0.5723576336852262,0
NCT01265550,gastroesophageal reflux disease,0,0.0016265842716898606,0.0016265842716898606,0
NCT01226511,"Anxiety Neuroses; Anxiety States, Neurotic; Neuroses, Anxiety",0,0.5386371496720556,0.5386371496720556,0
NCT01855919,Back Pain Lower Back Chronic,0,0.4720988568773102,0.4720988568773102,0
NCT01179672,"Diabetic Neuropathy, Painful",0,0.5441659682273119,0.5441659682273119,0
NCT01621191,Fibromyalgia,0,0.9762488651312919,0.9762488651312919,0
NCT04504812,Improving Outcomes in People With Knee Osteoarthritis Pain,0,0.4165020612320669,0.4165020612320669,0
NCT01140906,Major Depressive Disorder,0,0.6826151091392557,0.6826151091392557,0
NCT02335346,Osteoarthritis,0,0.3950996089998388,0.3950996089998388,0
NCT01504178,Parkinson's Disease,0,0.5507507988896839,0.15,1
NCT02534571,Acute Upper Gastrointestinal Bleeding,0,0.3551823009863605,0.3551823009863605,0
NCT02807298,Irreversible Pulpitis,0,0.3876766489889122,0.3876766489889122,0
NCT01861015,Uterine Myomas,0,0.3513668848603037,0.3513668848603037,0
NCT04789005,Spinal anesthesia-induced hypotension,0,0.0017890015916572541,0.0017890015916572541,0
NCT03215797,hypotension,0,0.0007395498409034855,0.0007395498409034855,0
NCT01413958,seasonal allergic rhinitis,0,0.4297870895544992,0.4297870895544992,0
NCT03572478,Endometrial Cancer,1,0.8552473276163314,0.8552473276163314,0
NCT04676334,Metastatic Castration-Resistant Prostate Cancer; Ovarian Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Peritoneal Cancer; Other Solid Tumor,0,0.2734528215200587,0.2734528215200587,0
NCT04227522,Ovarian Cancer,0,0.6131156774185296,0.6131156774185296,0
NCT02855944,Primary Peritoneal Cancer,0,0.0020489110228910376,0.0020489110228910376,0
NCT02975934,Prostate Cancer,0,0.0739021890026491,0.0739021890026491,0
NCT01462812,migraine,0,0.0028914075691264043,0.0028914075691264043,0
NCT04459715,Cell Carcinoma,1,0.31916429624062426,0.31916429624062426,0
NCT01306721,seasonal allergic rhinitis,0,0.43381974441126336,0.43381974441126336,0
NCT03948334,Atopic Dermatitis,1,0.020188696891270036,0.020188696891270036,0
NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,0,0.011361020047776197,0.011361020047776197,0
NCT00946998,Chronic Kidney Disease; Depression,1,0.6097961812937035,0.6097961812937035,0
NCT05950061,Major Depressive Disorder,0,0.39038035603902277,0.39038035603902277,0
NCT01214382,Roux en Y Gastric Bypass Surgery,0,0.4863780731683921,0.4863780731683921,0
NCT02417064,Depression,0,0.6523516440712293,0.15,1
NCT04476446,Esketamine Treatment in Participants With Treatment Resistant Depression,0,0.30381426611643586,0.30381426611643586,0
NCT03039192,Major Depressive Disorder,0,0.5875678371319706,0.15,1
NCT02493868,Relapse Prevention in Adult Participants With Treatment-resistant Depression,0,0.6427015135682319,0.6427015135682319,0
NCT02090764,impetigo,0,0.4436660622049229,0.4436660622049229,0
NCT02820987,Septic Shock,0,0.0013421282747710732,0.0013421282747710732,0
NCT05083923,Multiple Sclerosis,0,0.06359090318337982,0.06359090318337982,0
NCT02346201,Apathy,0,0.31650467855072384,0.31650467855072384,0
NCT03185065,Multiple Sclerosis,0,0.2604704420762659,0.2604704420762659,0
NCT02700685,attention deficit hyperactivity disorder,0,0.37084156235306376,0.37084156235306376,0
NCT01541605,mania,0,0.0017137617525211902,0.0017137617525211902,0
NCT02168842,Parkinson Disease,0,0.6533255608956392,0.6533255608956392,0
NCT03542552,Placenta previa,0,0.28082614072963924,0.28082614072963924,0
NCT02132533,preterm labor and delivery,0,0.2696564939393572,0.2696564939393572,0
NCT01176565,intracerebral hemorrhage,1,0.4014644070375238,0.4014644070375238,0
NCT04538534,vasospastic angina,0,0.006938993061806327,0.006938993061806327,0
NCT03669484,General Anaesthesia,0,0.4200398221069953,0.4200398221069953,0
NCT06013345,atrial fibrillation,0,0.7124512058624055,0.7124512058624055,0
NCT06714669,intraoperative hypotension,0,0.2415883231024003,0.2415883231024003,0
NCT02705534,Cirrhosis,0,0.0022596725294910533,0.0022596725294910533,0
NCT02861534,heart failure,0,0.005912572387331413,0.005912572387331413,0
NCT05093933,heart failure with reduced ejection fraction,1,0.6115547065287773,0.6115547065287773,0
NCT02354352,Duchenne Muscular Dystrophy,0,0.7563607313917163,0.15,1
NCT02890173,Essential Hypertension,0,0.01416107302203847,0.01416107302203847,1
NCT01115855,Heart Failure,0,0.6617496212806779,0.6617496212806779,0
NCT01319344,Metabolic Syndrome; Endothelial Dysfunction,0,0.525600037098057,0.525600037098057,0
NCT01857856,Phospholamban R14del Mutation-related Cardiomyopathy,1,0.5786893846376422,0.15,1
NCT01586442,Type 2 Diabetes,0,0.12189426055378269,0.12189426055378269,0
NCT03357874,Acute Coronary Syndrome,0,0.12034307787520074,0.12034307787520074,0
NCT01505790,Acute Coronary Syndromes,0,0.0011958014292326109,0.0011958014292326109,0
NCT01790997,Acute Ischemic Stroke,0,0.17840048269210498,0.17840048269210498,0
NCT02298088,Acute ST Segment Elevation Myocardial Infarction; Thrombolysis in Myocardial Infarction Flow,0,0.28397438129395075,0.28397438129395075,0
NCT01758614,Carotid Artery Occlusion; Middle Cerebral Artery Occlusion; Stroke,0,0.6154459845512046,0.6154459845512046,0
NCT01543932,Coronary Artery Disease,0,0.0014212390639647466,0.0014212390639647466,1
NCT01805596,Coronary Artery Disease; Endothelial Function,0,0.012683215474814335,0.012683215474814335,0
NCT06120725,Ischemic Stroke,0,0.25742934437977727,0.25742934437977727,0
NCT02429271,Myocardial Infarction; ST Segment Elevation Myocardial Infarction (STEMI),0,0.014952238867987236,0.014952238867987236,0
NCT02217501,Peripheral Arterial Disease,0,0.3166282596185341,0.3166282596185341,0
NCT01515345,Platelet Inhibition; Coronary Stent Implantation,0,0.3282801146920394,0.3282801146920394,0
NCT06318481,"Stent Thrombosis; Myocardial Infarction, Acute",0,0.5017093275824263,0.5017093275824263,0
NCT02902484,Advanced Pancreatic Cancer,1,0.3238496099728055,0.3238496099728055,0
NCT02802345,Idiopathic Pulmonary Fibrosis,0,0.0039018132785970266,0.0039018132785970266,0
NCT05065190,"Lung Diseases, Interstitial",0,0.060419122850552565,0.060419122850552565,0
NCT03283007,Lung-transplant Recipients,0,0.5349621298565397,0.5349621298565397,0
NCT02597933,Patients With Scleroderma Related Lung Fibrosis,0,0.7092002969657811,0.7092002969657811,0
NCT05137184,Acute Pain; Ambulances,0,0.03960579062958527,0.03960579062958527,0
NCT03215056,Pain,0,0.21871590804520952,0.21871590804520952,0
NCT03256903,Trauma Pain,0,0.5156445814491355,0.5156445814491355,0
NCT02604225,cancer,0,0.6691905424573757,0.6691905424573757,0
NCT04618497,pain,0,0.01002546515769894,0.01002546515769894,0
NCT01178073,"Hypertension, Pulmonary",0,0.06225334329196556,0.06225334329196556,0
NCT01224210,portopulmonary hypertension,0,0.24006073612082224,0.24006073612082224,0
NCT05437224,pulmonary arterial hypertension,0,0.003177120710238583,0.003177120710238583,0
NCT01808313,vascular disease,0,0.43392669774513964,0.43392669774513964,0
NCT02814019,Duchenne Muscular Dystrophy (DMD),1,0.4668707257504682,0.4668707257504682,0
NCT01303406,Friedreich ataxia,0,0.5429638749967134,0.5429638749967134,0
NCT04578548,Autosomal Dominant Polycystic Kidney Disease,1,0.7692301554466519,0.7692301554466519,0
NCT04759833,Constipation,1,0.5273210574866803,0.5273210574866803,0
NCT01116206,constipation,0,0.004525967171559761,0.004525967171559761,0
NCT01330381,functional constipation,1,0.6690476442227301,0.6690476442227301,0
NCT02947269,postoperative ileus,1,0.5444605280123114,0.5444605280123114,0
NCT01151410,Hypertension,0,0.040133897761154884,0.040133897761154884,1
NCT01715207,Marfan syndrome,0,0.30765646534751534,0.15,1
NCT01318395,pulmonary arterial hypertension,0,0.0029441260316541836,0.0029441260316541836,0
NCT02135107,PPI Resistant Gastroesophageal Reflux Disease,0,0.5205512433869532,0.5205512433869532,0
NCT01408186,Upper Gastrointestinal Bleeding,0,0.0031816524417113056,0.0031816524417113056,0
NCT03925025,organophosphate poisoning,0,0.34257979472636213,0.34257979472636213,0
NCT02587351,Chronic Obstructive Pulmonary Disease,1,0.31594875136845246,0.31594875136845246,0
NCT01345058,Epilepsy,1,0.0019201933566065795,0.0019201933566065795,0
NCT04627285,epilepsy,0,0.03082868474683658,0.03082868474683658,0
NCT02477839,focal epilepsy,1,0.008113369527036484,0.008113369527036484,0
NCT01911975,sodium channelopathy-related small fiber neuropathy,0,0.487613024659897,0.487613024659897,0
NCT02413346,acne vulgaris,0,0.08181575521837989,0.08181575521837989,0
NCT02443337,Lung Cancer,1,0.7997127472600616,0.7997127472600616,0
NCT03269994,pancreatic cancer,0,0.3209393251874985,0.3209393251874985,0
NCT02946073,Chronic pain,0,0.07250922940183216,0.07250922940183216,0
NCT01633944,Low back pain,0,0.006880350890114644,0.006880350890114644,0
NCT05164549,Opioid Use Disorder,0,0.2773978988005708,0.2773978988005708,0
NCT02634788,Pain,0,0.013115852766101471,0.013115852766101471,0
NCT01407575,Treatment Resistant Depression,0,0.002897127839103099,0.002897127839103099,0
NCT02187198,opioid dependence,0,0.22662595210058045,0.22662595210058045,0
NCT02526212,opioid use disorder,0,0.10949790199513305,0.10949790199513305,0
NCT00170209,Latent Tuberculosis Infection,0,0.09323105628657723,0.09323105628657723,0
NCT01287221,Multiple System Atrophy,1,0.31899924499206067,0.31899924499206067,0
NCT04311502,HIV; Tuberculosis,1,0.27026571092001517,0.27026571092001517,0
NCT02563327,Tuberculosis,0,0.11139735611173629,0.11139735611173629,0
NCT02204332,Metastatic Colorectal Cancer,1,0.3683964563895475,0.15,1
NCT01857583,venous thromboembolism,0,0.05743716477335124,0.05743716477335124,0
NCT02334488,Chronic Kidney Disease,0,0.09286184253725227,0.09286184253725227,0
NCT02494505,Chronic Inflammatory Demyelinating Polyradiculopathy,0,0.6383278412485701,0.6383278412485701,0
NCT01951885,Chronic Myelogenous Leukemia; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Acute Biphenotypic Leukemia; Myelodysplastic Syndrome; Myeloproliferative Neoplasm; Non-Hodgkin Lymphoma; Hodgkins Disease; Chronic Lymphocytic Leukemia; Multiple Myeloma,0,0.3678061388505386,0.3678061388505386,0
NCT01002742,Graft-versus-Host Disease; Immune System Disorders,0,0.5920654228739148,0.5920654228739148,0
NCT01092962,Idiopathic Nephrotic Syndrome,0,0.42561068366336974,0.42561068366336974,0
NCT03156452,Immune Thrombocytopenia,0,0.007285897738853119,0.007285897738853119,0
NCT02990286,"Lung Disease, Interstitial",0,0.49776961785778145,0.49776961785778145,0
NCT01014442,Lung Transplantation,0,0.4286075856242494,0.4286075856242494,0
NCT02630628,Lupus Nephritis,0,0.0043758940205026655,0.0043758940205026655,0
NCT02383589,Pemphigus Vulgaris,0,0.4203513801815359,0.4203513801815359,0
NCT03899103,Steroid-Dependent Nephrotic Syndrome,0,0.35999729877970893,0.35999729877970893,0
NCT02896205,Systemic Sclerosis; Scleroderma; Interstitial Lung Disease,1,0.33055331355572026,0.33055331355572026,0
NCT01829295,Uveitis,0,0.03029464292611701,0.03029464292611701,0
NCT02626455,"Lymphoma, Non-Hodgkin",1,0.7496514517554506,0.7496514517554506,0
NCT02095717,Prostate Cancer,1,0.7928258223194358,0.7928258223194358,0
NCT02545283,Acute Myeloid Leukemia,1,0.9723313026267494,0.9723313026267494,0
NCT04819776,bipolar I disorder,0,0.6546027192655574,0.6546027192655574,0
NCT01291511,schizophrenia,0,0.25941734207033795,0.25941734207033795,0
NCT04193176,chronic cough,0,0.45448523232284693,0.45448523232284693,0
NCT02700815,Acute Pain,0,0.008426690168076859,0.008426690168076859,0
NCT03794388,breast cancer,0,0.002216649737297187,0.002216649737297187,0
NCT05029297,diabetic neuropathy,0,0.37917651887470993,0.37917651887470993,0
NCT02130557,Chronic Myelogenous Leukemia,0,0.00428178567756088,0.00428178567756088,0
NCT03354637,Alopecia Areata,1,0.11718395655961618,0.11718395655961618,0
NCT01197521,Rheumatoid Arthritis,0,0.1089628559070204,0.1089628559070204,0
NCT03764618,anemia,0,0.01414124711990318,0.01414124711990318,1
NCT02076412,immune thrombocytopenia,1,0.009329515521532794,0.009329515521532794,1
NCT04629703,pneumonia,0,0.2586410536658311,0.2586410536658311,0
NCT01352117,HIV-1 Infection; Kaposi's Sarcoma,1,0.15750976733145736,0.15,1
NCT04774380,Lung Cancer,0,0.10921227719168415,0.10921227719168415,1
NCT03066778,Participants With Extensive Stage Small Cell Lung Cancer,0,0.4223575724874612,0.15,1
NCT04878016,SCLC,0,0.34522095224782856,0.15,1
NCT01298323,Locally Advanced or Metastatic Medullary Thyroid Cancer; Medullary Thyroid Cancer,0,0.23993420200907165,0.23993420200907165,0
NCT03015831,Atrial Fibrillation; Cardiac Surgery; Colchicine Adverse Reaction,1,0.4200271418880607,0.4200271418880607,0
NCT04328480,COVID-19,1,0.9615956432638788,0.9615956432638788,0
NCT04724629,COVID-19; cytokine release syndrome,1,0.6616394448767576,0.6616394448767576,0
NCT04324463,Coronavirus; Severe Acute Respiratory Syndrome,1,0.7882625644802211,0.7882625644802211,0
NCT05439356,Ischemic stroke,1,0.7087043624303924,0.7087043624303924,0
NCT03048825,ST Elevation Myocardial Infarction,1,0.9805678559534501,0.9805678559534501,0
NCT03021343,arrhythmia,0,0.2809914356687872,0.2809914356687872,0
